id,target,측정일시
33249,10828.419921875,2024-12-13 08:30:00
33250,10975.5537109375,2024-12-13 08:45:00
33251,10242.529296875,2024-12-13 09:00:00
33252,9862.2275390625,2024-12-13 09:15:00
33253,9724.1201171875,2024-12-13 09:30:00
33254,9685.189453125,2024-12-13 09:45:00
33255,9747.1748046875,2024-12-13 10:00:00
33256,9776.0810546875,2024-12-13 10:15:00
33257,9763.8984375,2024-12-13 10:30:00
33258,9737.55078125,2024-12-13 10:45:00
33259,9245.78515625,2024-12-13 11:00:00
33260,9273.1005859375,2024-12-13 11:15:00
33261,9263.5546875,2024-12-13 11:30:00
33262,9247.5107421875,2024-12-13 11:45:00
33263,9684.623046875,2024-12-13 12:00:00
33264,2615.48291015625,2024-12-13 12:15:00
33265,2594.57275390625,2024-12-13 12:30:00
33266,2560.877685546875,2024-12-13 12:45:00
33267,5667.845703125,2024-12-13 13:00:00
33268,8998.234375,2024-12-13 13:15:00
33269,9071.9453125,2024-12-13 13:30:00
33270,9102.892578125,2024-12-13 13:45:00
33271,9854.1298828125,2024-12-13 14:00:00
33272,9858.298828125,2024-12-13 14:15:00
33273,10006.201171875,2024-12-13 14:30:00
33274,10039.2724609375,2024-12-13 14:45:00
33275,10166.1455078125,2024-12-13 15:00:00
33276,10164.2119140625,2024-12-13 15:15:00
33277,10197.078125,2024-12-13 15:30:00
33278,10201.88671875,2024-12-13 15:45:00
33279,10326.46875,2024-12-13 16:00:00
33280,10327.0205078125,2024-12-13 16:15:00
33281,10332.005859375,2024-12-13 16:30:00
33282,10337.58984375,2024-12-13 16:45:00
33283,9568.4453125,2024-12-13 17:00:00
33284,9576.794921875,2024-12-13 17:15:00
33285,9590.5625,2024-12-13 17:30:00
33286,9447.185546875,2024-12-13 17:45:00
33287,9094.90625,2024-12-13 18:00:00
33288,9116.4296875,2024-12-13 18:15:00
33289,9093.6494140625,2024-12-13 18:30:00
33290,9082.1953125,2024-12-13 18:45:00
33291,9309.5166015625,2024-12-13 19:00:00
33292,9364.37890625,2024-12-13 19:15:00
33293,9383.7060546875,2024-12-13 19:30:00
33294,9394.923828125,2024-12-13 19:45:00
33295,9425.9765625,2024-12-13 20:00:00
33296,9384.0390625,2024-12-13 20:15:00
33297,9437.0380859375,2024-12-13 20:30:00
33298,9429.619140625,2024-12-13 20:45:00
33299,5304.04248046875,2024-12-13 21:00:00
33300,2985.197509765625,2024-12-13 21:15:00
33301,2782.27392578125,2024-12-13 21:30:00
33302,2789.764404296875,2024-12-13 21:45:00
33303,2520.6220703125,2024-12-13 22:00:00
33304,2063.611083984375,2024-12-13 22:15:00
33305,2091.798095703125,2024-12-13 22:30:00
33306,2037.8394775390625,2024-12-13 22:45:00
33307,2223.48046875,2024-12-13 23:00:00
33308,2322.25244140625,2024-12-13 23:15:00
33309,2436.65185546875,2024-12-13 23:30:00
33310,2418.103271484375,2024-12-13 23:45:00
33407,1998.9854736328125,2024-12-14 00:00:00
33312,2016.684814453125,2024-12-14 00:15:00
33313,2036.3896484375,2024-12-14 00:30:00
33314,2057.142822265625,2024-12-14 00:45:00
33315,1825.66357421875,2024-12-14 01:00:00
33316,1849.133056640625,2024-12-14 01:15:00
33317,1872.4720458984373,2024-12-14 01:30:00
33318,1893.1903076171875,2024-12-14 01:45:00
33319,897.1568603515625,2024-12-14 02:00:00
33320,905.6453857421876,2024-12-14 02:15:00
33321,920.9737548828124,2024-12-14 02:30:00
33322,938.4461669921876,2024-12-14 02:45:00
33323,863.5262451171875,2024-12-14 03:00:00
33324,851.2503662109375,2024-12-14 03:15:00
33325,862.8814697265625,2024-12-14 03:30:00
33326,895.3162841796875,2024-12-14 03:45:00
33327,847.4791259765625,2024-12-14 04:00:00
33328,831.1756591796875,2024-12-14 04:15:00
33329,825.7991943359375,2024-12-14 04:30:00
33330,854.4034423828125,2024-12-14 04:45:00
33331,834.8765869140625,2024-12-14 05:00:00
33332,824.8790283203125,2024-12-14 05:15:00
33333,813.1817626953125,2024-12-14 05:30:00
33334,804.4586181640625,2024-12-14 05:45:00
33335,823.6292724609375,2024-12-14 06:00:00
33336,808.4273681640625,2024-12-14 06:15:00
33337,793.4647216796875,2024-12-14 06:30:00
33338,779.0220947265625,2024-12-14 06:45:00
33339,804.2415771484375,2024-12-14 07:00:00
33340,791.0155029296875,2024-12-14 07:15:00
33341,779.8360595703125,2024-12-14 07:30:00
33342,770.5435791015625,2024-12-14 07:45:00
33343,1653.8348388671875,2024-12-14 08:00:00
33344,6558.6884765625,2024-12-14 08:15:00
33345,10054.21484375,2024-12-14 08:30:00
33346,10156.845703125,2024-12-14 08:45:00
33347,9938.517578125,2024-12-14 09:00:00
33348,9871.876953125,2024-12-14 09:15:00
33349,9792.66015625,2024-12-14 09:30:00
33350,9764.1044921875,2024-12-14 09:45:00
33351,9890.5048828125,2024-12-14 10:00:00
33352,9838.478515625,2024-12-14 10:15:00
33353,9835.9951171875,2024-12-14 10:30:00
33354,9805.0654296875,2024-12-14 10:45:00
33355,9344.2373046875,2024-12-14 11:00:00
33356,9368.0283203125,2024-12-14 11:15:00
33357,9369.318359375,2024-12-14 11:30:00
33358,9325.3525390625,2024-12-14 11:45:00
33359,9653.2958984375,2024-12-14 12:00:00
33360,2591.3798828125,2024-12-14 12:15:00
33361,2541.06103515625,2024-12-14 12:30:00
33362,2497.14697265625,2024-12-14 12:45:00
33363,5612.8046875,2024-12-14 13:00:00
33364,8995.5986328125,2024-12-14 13:15:00
33365,9164.013671875,2024-12-14 13:30:00
33366,9215.720703125,2024-12-14 13:45:00
33367,9972.291015625,2024-12-14 14:00:00
33368,9965.3369140625,2024-12-14 14:15:00
33369,10077.841796875,2024-12-14 14:30:00
33370,10102.2197265625,2024-12-14 14:45:00
33371,10256.8955078125,2024-12-14 15:00:00
33372,10242.853515625,2024-12-14 15:15:00
33373,10257.41015625,2024-12-14 15:30:00
33374,10262.2265625,2024-12-14 15:45:00
33375,10396.9130859375,2024-12-14 16:00:00
33376,10387.3125,2024-12-14 16:15:00
33377,10392.353515625,2024-12-14 16:30:00
33378,10397.9404296875,2024-12-14 16:45:00
33379,9453.234375,2024-12-14 17:00:00
33380,9528.4560546875,2024-12-14 17:15:00
33381,9528.9794921875,2024-12-14 17:30:00
33382,9296.39453125,2024-12-14 17:45:00
33383,9007.158203125,2024-12-14 18:00:00
33384,8999.6943359375,2024-12-14 18:15:00
33385,8975.9052734375,2024-12-14 18:30:00
33386,8967.4638671875,2024-12-14 18:45:00
33387,7657.7197265625,2024-12-14 19:00:00
33388,7667.96923828125,2024-12-14 19:15:00
33389,7685.76416015625,2024-12-14 19:30:00
33390,7625.90478515625,2024-12-14 19:45:00
33391,7743.349609375,2024-12-14 20:00:00
33392,9294.376953125,2024-12-14 20:15:00
33393,9316.2265625,2024-12-14 20:30:00
33394,9311.4892578125,2024-12-14 20:45:00
33395,5136.10986328125,2024-12-14 21:00:00
33396,2905.7861328125,2024-12-14 21:15:00
33397,2789.74462890625,2024-12-14 21:30:00
33398,2806.71826171875,2024-12-14 21:45:00
33399,2543.35986328125,2024-12-14 22:00:00
33400,2320.47265625,2024-12-14 22:15:00
33401,2239.04541015625,2024-12-14 22:30:00
33402,2353.112548828125,2024-12-14 22:45:00
33403,2449.355712890625,2024-12-14 23:00:00
33404,2345.20654296875,2024-12-14 23:15:00
33405,2242.9365234375,2024-12-14 23:30:00
33406,2222.169921875,2024-12-14 23:45:00
33503,1929.9093017578125,2024-12-15 00:00:00
33408,1934.5146484375,2024-12-15 00:15:00
33409,1943.114501953125,2024-12-15 00:30:00
33410,1950.1387939453125,2024-12-15 00:45:00
33411,1794.4000244140625,2024-12-15 01:00:00
33412,1806.3695068359373,2024-12-15 01:15:00
33413,1824.1405029296875,2024-12-15 01:30:00
33414,1840.574462890625,2024-12-15 01:45:00
33415,1199.8900146484375,2024-12-15 02:00:00
33416,1205.2813720703125,2024-12-15 02:15:00
33417,1216.2576904296875,2024-12-15 02:30:00
33418,1222.3157958984375,2024-12-15 02:45:00
33419,892.8416748046875,2024-12-15 03:00:00
33420,916.7720947265624,2024-12-15 03:15:00
33421,940.3509521484376,2024-12-15 03:30:00
33422,966.5189208984376,2024-12-15 03:45:00
33423,863.1878662109375,2024-12-15 04:00:00
33424,886.8812255859375,2024-12-15 04:15:00
33425,912.6788330078124,2024-12-15 04:30:00
33426,938.1063232421876,2024-12-15 04:45:00
33427,833.9510498046875,2024-12-15 05:00:00
33428,856.3458251953125,2024-12-15 05:15:00
33429,880.7366943359375,2024-12-15 05:30:00
33430,904.8104248046876,2024-12-15 05:45:00
33431,827.6202392578125,2024-12-15 06:00:00
33432,820.7132568359375,2024-12-15 06:15:00
33433,842.1566162109375,2024-12-15 06:30:00
33434,864.3267822265625,2024-12-15 06:45:00
33435,819.3951416015625,2024-12-15 07:00:00
33436,812.1614990234375,2024-12-15 07:15:00
33437,809.5433349609375,2024-12-15 07:30:00
33438,840.5704345703125,2024-12-15 07:45:00
33439,3886.319091796875,2024-12-15 08:00:00
33440,5011.15673828125,2024-12-15 08:15:00
33441,6035.9462890625,2024-12-15 08:30:00
33442,6231.95166015625,2024-12-15 08:45:00
33443,5014.201171875,2024-12-15 09:00:00
33444,3424.95458984375,2024-12-15 09:15:00
33445,3364.662109375,2024-12-15 09:30:00
33446,3361.977783203125,2024-12-15 09:45:00
33447,2431.714111328125,2024-12-15 10:00:00
33448,2381.4228515625,2024-12-15 10:15:00
33449,2374.856689453125,2024-12-15 10:30:00
33450,2348.211669921875,2024-12-15 10:45:00
33451,2454.338134765625,2024-12-15 11:00:00
33452,2228.0244140625,2024-12-15 11:15:00
33453,2179.975830078125,2024-12-15 11:30:00
33454,2189.5654296875,2024-12-15 11:45:00
33455,2183.6484375,2024-12-15 12:00:00
33456,2154.803466796875,2024-12-15 12:15:00
33457,2390.546630859375,2024-12-15 12:30:00
33458,2392.113037109375,2024-12-15 12:45:00
33459,2567.252197265625,2024-12-15 13:00:00
33460,2573.10986328125,2024-12-15 13:15:00
33461,2578.460693359375,2024-12-15 13:30:00
33462,2583.50927734375,2024-12-15 13:45:00
33463,2583.023193359375,2024-12-15 14:00:00
33464,2587.859619140625,2024-12-15 14:15:00
33465,2593.2880859375,2024-12-15 14:30:00
33466,2599.671630859375,2024-12-15 14:45:00
33467,2614.92236328125,2024-12-15 15:00:00
33468,2620.34228515625,2024-12-15 15:15:00
33469,2624.456298828125,2024-12-15 15:30:00
33470,2629.063232421875,2024-12-15 15:45:00
33471,2629.725341796875,2024-12-15 16:00:00
33472,2631.564453125,2024-12-15 16:15:00
33473,2633.56689453125,2024-12-15 16:30:00
33474,2634.732177734375,2024-12-15 16:45:00
33475,2452.097412109375,2024-12-15 17:00:00
33476,2457.795166015625,2024-12-15 17:15:00
33477,2463.720458984375,2024-12-15 17:30:00
33478,2481.32568359375,2024-12-15 17:45:00
33479,2073.650390625,2024-12-15 18:00:00
33480,1894.82373046875,2024-12-15 18:15:00
33481,1888.0889892578125,2024-12-15 18:30:00
33482,2258.10888671875,2024-12-15 18:45:00
33483,2460.340576171875,2024-12-15 19:00:00
33484,2461.320556640625,2024-12-15 19:15:00
33485,2460.78369140625,2024-12-15 19:30:00
33486,2458.42724609375,2024-12-15 19:45:00
33487,2430.09521484375,2024-12-15 20:00:00
33488,2434.439208984375,2024-12-15 20:15:00
33489,2442.391357421875,2024-12-15 20:30:00
33490,2450.74462890625,2024-12-15 20:45:00
33491,2437.401611328125,2024-12-15 21:00:00
33492,2452.50244140625,2024-12-15 21:15:00
33493,2465.68505859375,2024-12-15 21:30:00
33494,2478.24169921875,2024-12-15 21:45:00
33495,2260.4560546875,2024-12-15 22:00:00
33496,1792.7056884765625,2024-12-15 22:15:00
33497,1766.754150390625,2024-12-15 22:30:00
33498,1755.1884765625,2024-12-15 22:45:00
33499,2238.4619140625,2024-12-15 23:00:00
33500,2216.409423828125,2024-12-15 23:15:00
33501,2213.24072265625,2024-12-15 23:30:00
33502,2212.86279296875,2024-12-15 23:45:00
33599,1541.4061279296875,2024-12-16 00:00:00
33504,1558.4521484375,2024-12-16 00:15:00
33505,1587.9747314453125,2024-12-16 00:30:00
33506,1621.3494873046875,2024-12-16 00:45:00
33507,1423.3975830078125,2024-12-16 01:00:00
33508,1454.2052001953125,2024-12-16 01:15:00
33509,1486.9483642578125,2024-12-16 01:30:00
33510,1521.3438720703125,2024-12-16 01:45:00
33511,1210.0394287109375,2024-12-16 02:00:00
33512,1227.9464111328125,2024-12-16 02:15:00
33513,1248.3201904296875,2024-12-16 02:30:00
33514,1270.4783935546875,2024-12-16 02:45:00
33515,1196.3599853515625,2024-12-16 03:00:00
33516,1237.8939208984375,2024-12-16 03:15:00
33517,1283.9522705078125,2024-12-16 03:30:00
33518,1334.1544189453125,2024-12-16 03:45:00
33519,1152.8194580078125,2024-12-16 04:00:00
33520,1171.7264404296875,2024-12-16 04:15:00
33521,1212.3182373046875,2024-12-16 04:30:00
33522,1260.2374267578125,2024-12-16 04:45:00
33523,1107.8707275390625,2024-12-16 05:00:00
33524,1125.8314208984375,2024-12-16 05:15:00
33525,1146.5443115234375,2024-12-16 05:30:00
33526,1182.4927978515625,2024-12-16 05:45:00
33527,1060.0269775390625,2024-12-16 06:00:00
33528,1077.3404541015625,2024-12-16 06:15:00
33529,1097.7298583984375,2024-12-16 06:30:00
33530,1119.7486572265625,2024-12-16 06:45:00
33531,1025.2188720703125,2024-12-16 07:00:00
33532,1044.6932373046875,2024-12-16 07:15:00
33533,1083.7537841796875,2024-12-16 07:30:00
33534,1151.1622314453125,2024-12-16 07:45:00
33535,3885.436279296875,2024-12-16 08:00:00
33536,4352.37158203125,2024-12-16 08:15:00
33537,5160.8876953125,2024-12-16 08:30:00
33538,4436.5673828125,2024-12-16 08:45:00
33539,4155.5986328125,2024-12-16 09:00:00
33540,7971.712890625,2024-12-16 09:15:00
33541,8049.66943359375,2024-12-16 09:30:00
33542,8129.3896484375,2024-12-16 09:45:00
33543,8357.1875,2024-12-16 10:00:00
33544,8270.69140625,2024-12-16 10:15:00
33545,8218.4599609375,2024-12-16 10:30:00
33546,8381.482421875,2024-12-16 10:45:00
33547,8400.0146484375,2024-12-16 11:00:00
33548,8433.7802734375,2024-12-16 11:15:00
33549,8458.607421875,2024-12-16 11:30:00
33550,8473.7734375,2024-12-16 11:45:00
33551,5865.53857421875,2024-12-16 12:00:00
33552,2414.209228515625,2024-12-16 12:15:00
33553,2485.822509765625,2024-12-16 12:30:00
33554,2478.25048828125,2024-12-16 12:45:00
33555,6372.828125,2024-12-16 13:00:00
33556,7733.49267578125,2024-12-16 13:15:00
33557,7851.78955078125,2024-12-16 13:30:00
33558,7948.94140625,2024-12-16 13:45:00
33559,6812.3525390625,2024-12-16 14:00:00
33560,6792.7001953125,2024-12-16 14:15:00
33561,6790.74755859375,2024-12-16 14:30:00
33562,6784.861328125,2024-12-16 14:45:00
33563,6851.0244140625,2024-12-16 15:00:00
33564,6860.60595703125,2024-12-16 15:15:00
33565,6868.111328125,2024-12-16 15:30:00
33566,6874.96435546875,2024-12-16 15:45:00
33567,6824.79638671875,2024-12-16 16:00:00
33568,6830.603515625,2024-12-16 16:15:00
33569,6839.07568359375,2024-12-16 16:30:00
33570,6849.0732421875,2024-12-16 16:45:00
33571,2741.19921875,2024-12-16 17:00:00
33572,2834.416259765625,2024-12-16 17:15:00
33573,2820.1298828125,2024-12-16 17:30:00
33574,2888.572998046875,2024-12-16 17:45:00
33575,2778.170654296875,2024-12-16 18:00:00
33576,2768.13623046875,2024-12-16 18:15:00
33577,2752.070556640625,2024-12-16 18:30:00
33578,2734.605712890625,2024-12-16 18:45:00
33579,2735.135498046875,2024-12-16 19:00:00
33580,2730.759765625,2024-12-16 19:15:00
33581,2746.638671875,2024-12-16 19:30:00
33582,2782.5400390625,2024-12-16 19:45:00
33583,2819.239013671875,2024-12-16 20:00:00
33584,2706.830078125,2024-12-16 20:15:00
33585,2672.833251953125,2024-12-16 20:30:00
33586,2683.55224609375,2024-12-16 20:45:00
33587,2897.70458984375,2024-12-16 21:00:00
33588,3029.438232421875,2024-12-16 21:15:00
33589,2902.479248046875,2024-12-16 21:30:00
33590,2866.056884765625,2024-12-16 21:45:00
33591,2308.435302734375,2024-12-16 22:00:00
33592,2163.35107421875,2024-12-16 22:15:00
33593,2060.923828125,2024-12-16 22:30:00
33594,2058.5205078125,2024-12-16 22:45:00
33595,2214.248046875,2024-12-16 23:00:00
33596,1785.2880859375,2024-12-16 23:15:00
33597,1808.3580322265625,2024-12-16 23:30:00
33598,1821.96630859375,2024-12-16 23:45:00
33695,1798.51220703125,2024-12-17 00:00:00
33600,1796.5565185546875,2024-12-17 00:15:00
33601,1818.54052734375,2024-12-17 00:30:00
33602,1848.5869140625,2024-12-17 00:45:00
33603,1667.1328125,2024-12-17 01:00:00
33604,1682.8681640625,2024-12-17 01:15:00
33605,1704.6689453125,2024-12-17 01:30:00
33606,1728.772216796875,2024-12-17 01:45:00
33607,895.1773681640625,2024-12-17 02:00:00
33608,906.6151123046876,2024-12-17 02:15:00
33609,917.6868896484376,2024-12-17 02:30:00
33610,929.8265380859376,2024-12-17 02:45:00
33611,845.5162353515625,2024-12-17 03:00:00
33612,866.9071044921875,2024-12-17 03:15:00
33613,912.6873779296876,2024-12-17 03:30:00
33614,962.4141845703124,2024-12-17 03:45:00
33615,814.4190673828125,2024-12-17 04:00:00
33616,827.2352294921875,2024-12-17 04:15:00
33617,847.8258056640625,2024-12-17 04:30:00
33618,897.1959228515625,2024-12-17 04:45:00
33619,805.7911376953125,2024-12-17 05:00:00
33620,800.7930908203125,2024-12-17 05:15:00
33621,802.8883056640625,2024-12-17 05:30:00
33622,822.8055419921875,2024-12-17 05:45:00
33623,788.5797119140625,2024-12-17 06:00:00
33624,780.9080810546875,2024-12-17 06:15:00
33625,770.8983154296875,2024-12-17 06:30:00
33626,767.6507568359375,2024-12-17 06:45:00
33627,772.1209716796875,2024-12-17 07:00:00
33628,766.6556396484375,2024-12-17 07:15:00
33629,757.5997314453125,2024-12-17 07:30:00
33630,752.7105712890625,2024-12-17 07:45:00
33631,1700.78466796875,2024-12-17 08:00:00
33632,6106.15283203125,2024-12-17 08:15:00
33633,10179.009765625,2024-12-17 08:30:00
33634,10299.515625,2024-12-17 08:45:00
33635,10107.203125,2024-12-17 09:00:00
33636,9923.310546875,2024-12-17 09:15:00
33637,9823.208984375,2024-12-17 09:30:00
33638,9810.552734375,2024-12-17 09:45:00
33639,9880.9853515625,2024-12-17 10:00:00
33640,9988.5712890625,2024-12-17 10:15:00
33641,10004.9638671875,2024-12-17 10:30:00
33642,9988.4541015625,2024-12-17 10:45:00
33643,9358.7578125,2024-12-17 11:00:00
33644,9406.7724609375,2024-12-17 11:15:00
33645,9416.984375,2024-12-17 11:30:00
33646,9410.1201171875,2024-12-17 11:45:00
33647,9867.806640625,2024-12-17 12:00:00
33648,2554.221435546875,2024-12-17 12:15:00
33649,2541.65625,2024-12-17 12:30:00
33650,2524.065185546875,2024-12-17 12:45:00
33651,5872.2880859375,2024-12-17 13:00:00
33652,8928.80859375,2024-12-17 13:15:00
33653,9261.5947265625,2024-12-17 13:30:00
33654,9209.7255859375,2024-12-17 13:45:00
33655,9949.8857421875,2024-12-17 14:00:00
33656,9962.78515625,2024-12-17 14:15:00
33657,10143.4853515625,2024-12-17 14:30:00
33658,10176.7294921875,2024-12-17 14:45:00
33659,10296.0703125,2024-12-17 15:00:00
33660,10298.4462890625,2024-12-17 15:15:00
33661,10334.3896484375,2024-12-17 15:30:00
33662,10339.36328125,2024-12-17 15:45:00
33663,10458.4296875,2024-12-17 16:00:00
33664,10461.2568359375,2024-12-17 16:15:00
33665,10469.3173828125,2024-12-17 16:30:00
33666,10475.0712890625,2024-12-17 16:45:00
33667,9508.31640625,2024-12-17 17:00:00
33668,9611.7529296875,2024-12-17 17:15:00
33669,9612.3916015625,2024-12-17 17:30:00
33670,9392.001953125,2024-12-17 17:45:00
33671,9036.931640625,2024-12-17 18:00:00
33672,9057.6982421875,2024-12-17 18:15:00
33673,9034.4892578125,2024-12-17 18:30:00
33674,9025.5849609375,2024-12-17 18:45:00
33675,9249.73046875,2024-12-17 19:00:00
33676,9304.1005859375,2024-12-17 19:15:00
33677,9323.171875,2024-12-17 19:30:00
33678,9337.9169921875,2024-12-17 19:45:00
33679,9366.1708984375,2024-12-17 20:00:00
33680,9323.6494140625,2024-12-17 20:15:00
33681,9376.39453125,2024-12-17 20:30:00
33682,9372.6513671875,2024-12-17 20:45:00
33683,5345.95703125,2024-12-17 21:00:00
33684,3044.8505859375,2024-12-17 21:15:00
33685,2883.34814453125,2024-12-17 21:30:00
33686,2896.4189453125,2024-12-17 21:45:00
33687,2677.94677734375,2024-12-17 22:00:00
33688,2641.138671875,2024-12-17 22:15:00
33689,2624.135498046875,2024-12-17 22:30:00
33690,2603.07666015625,2024-12-17 22:45:00
33691,2777.11181640625,2024-12-17 23:00:00
33692,2017.3792724609373,2024-12-17 23:15:00
33693,2136.8994140625,2024-12-17 23:30:00
33694,2111.67724609375,2024-12-17 23:45:00
33791,2199.103271484375,2024-12-18 00:00:00
33696,2131.162841796875,2024-12-18 00:15:00
33697,2143.487060546875,2024-12-18 00:30:00
33698,2171.379638671875,2024-12-18 00:45:00
33699,1923.58935546875,2024-12-18 01:00:00
33700,1895.859375,2024-12-18 01:15:00
33701,1920.72998046875,2024-12-18 01:30:00
33702,1939.119384765625,2024-12-18 01:45:00
33703,1033.7266845703125,2024-12-18 02:00:00
33704,1006.4901123046876,2024-12-18 02:15:00
33705,991.5406494140624,2024-12-18 02:30:00
33706,961.3148193359376,2024-12-18 02:45:00
33707,797.8082275390625,2024-12-18 03:00:00
33708,796.4949951171875,2024-12-18 03:15:00
33709,808.3265380859375,2024-12-18 03:30:00
33710,823.8497314453125,2024-12-18 03:45:00
33711,779.6690673828125,2024-12-18 04:00:00
33712,777.3455810546875,2024-12-18 04:15:00
33713,778.4151611328125,2024-12-18 04:30:00
33714,781.6063232421875,2024-12-18 04:45:00
33715,774.7764892578125,2024-12-18 05:00:00
33716,766.3223876953125,2024-12-18 05:15:00
33717,765.9700927734375,2024-12-18 05:30:00
33718,765.2838134765625,2024-12-18 05:45:00
33719,764.6898193359375,2024-12-18 06:00:00
33720,749.5533447265625,2024-12-18 06:15:00
33721,742.8641357421875,2024-12-18 06:30:00
33722,740.4932861328125,2024-12-18 06:45:00
33723,745.9534912109375,2024-12-18 07:00:00
33724,732.6160888671875,2024-12-18 07:15:00
33725,723.6671142578125,2024-12-18 07:30:00
33726,726.3587646484375,2024-12-18 07:45:00
33727,1338.1400146484375,2024-12-18 08:00:00
33728,6482.794921875,2024-12-18 08:15:00
33729,9918.107421875,2024-12-18 08:30:00
33730,10022.44140625,2024-12-18 08:45:00
33731,10177.193359375,2024-12-18 09:00:00
33732,9714.11328125,2024-12-18 09:15:00
33733,9614.66796875,2024-12-18 09:30:00
33734,9612.5625,2024-12-18 09:45:00
33735,9686.1689453125,2024-12-18 10:00:00
33736,9794.7763671875,2024-12-18 10:15:00
33737,9823.1787109375,2024-12-18 10:30:00
33738,9803.9248046875,2024-12-18 10:45:00
33739,9185.8623046875,2024-12-18 11:00:00
33740,9225.521484375,2024-12-18 11:15:00
33741,9228.041015625,2024-12-18 11:30:00
33742,9241.501953125,2024-12-18 11:45:00
33743,9758.5205078125,2024-12-18 12:00:00
33744,2627.359130859375,2024-12-18 12:15:00
33745,2576.21240234375,2024-12-18 12:30:00
33746,2550.782958984375,2024-12-18 12:45:00
33747,5747.73046875,2024-12-18 13:00:00
33748,9022.8671875,2024-12-18 13:15:00
33749,9154.3408203125,2024-12-18 13:30:00
33750,9034.61328125,2024-12-18 13:45:00
33751,9816.3173828125,2024-12-18 14:00:00
33752,9835.9296875,2024-12-18 14:15:00
33753,9975.2861328125,2024-12-18 14:30:00
33754,10007.826171875,2024-12-18 14:45:00
33755,10131.716796875,2024-12-18 15:00:00
33756,10132.5830078125,2024-12-18 15:15:00
33757,10160.2138671875,2024-12-18 15:30:00
33758,10158.654296875,2024-12-18 15:45:00
33759,10294.068359375,2024-12-18 16:00:00
33760,10295.3896484375,2024-12-18 16:15:00
33761,10301.103515625,2024-12-18 16:30:00
33762,10306.7294921875,2024-12-18 16:45:00
33763,9390.255859375,2024-12-18 17:00:00
33764,9445.369140625,2024-12-18 17:15:00
33765,9459.9833984375,2024-12-18 17:30:00
33766,9283.568359375,2024-12-18 17:45:00
33767,8974.9931640625,2024-12-18 18:00:00
33768,8955.44140625,2024-12-18 18:15:00
33769,8914.0126953125,2024-12-18 18:30:00
33770,8899.6728515625,2024-12-18 18:45:00
33771,9201.1865234375,2024-12-18 19:00:00
33772,9219.3984375,2024-12-18 19:15:00
33773,9209.5283203125,2024-12-18 19:30:00
33774,9205.0048828125,2024-12-18 19:45:00
33775,9312.771484375,2024-12-18 20:00:00
33776,9259.9453125,2024-12-18 20:15:00
33777,9278.0693359375,2024-12-18 20:30:00
33778,9267.5546875,2024-12-18 20:45:00
33779,5301.85107421875,2024-12-18 21:00:00
33780,3464.531005859375,2024-12-18 21:15:00
33781,3207.072998046875,2024-12-18 21:30:00
33782,3163.57080078125,2024-12-18 21:45:00
33783,3062.66015625,2024-12-18 22:00:00
33784,3908.572021484375,2024-12-18 22:15:00
33785,3663.121337890625,2024-12-18 22:30:00
33786,3562.529052734375,2024-12-18 22:45:00
33787,3798.73681640625,2024-12-18 23:00:00
33788,2791.10595703125,2024-12-18 23:15:00
33789,2878.14208984375,2024-12-18 23:30:00
33790,2882.444580078125,2024-12-18 23:45:00
33887,2216.981201171875,2024-12-19 00:00:00
33792,2225.11962890625,2024-12-19 00:15:00
33793,2242.621826171875,2024-12-19 00:30:00
33794,2253.03076171875,2024-12-19 00:45:00
33795,1807.677734375,2024-12-19 01:00:00
33796,1825.5435791015625,2024-12-19 01:15:00
33797,1853.4906005859373,2024-12-19 01:30:00
33798,1869.3404541015625,2024-12-19 01:45:00
33799,957.0379638671876,2024-12-19 02:00:00
33800,942.3673095703124,2024-12-19 02:15:00
33801,929.6732177734376,2024-12-19 02:30:00
33802,911.1031494140624,2024-12-19 02:45:00
33803,773.7401123046875,2024-12-19 03:00:00
33804,773.1812744140625,2024-12-19 03:15:00
33805,773.4412841796875,2024-12-19 03:30:00
33806,774.7911376953125,2024-12-19 03:45:00
33807,770.6209716796875,2024-12-19 04:00:00
33808,764.0726318359375,2024-12-19 04:15:00
33809,765.1099853515625,2024-12-19 04:30:00
33810,765.7447509765625,2024-12-19 04:45:00
33811,765.6060791015625,2024-12-19 05:00:00
33812,755.4874267578125,2024-12-19 05:15:00
33813,751.2435302734375,2024-12-19 05:30:00
33814,749.0050048828125,2024-12-19 05:45:00
33815,752.9232177734375,2024-12-19 06:00:00
33816,737.5985107421875,2024-12-19 06:15:00
33817,725.9630126953125,2024-12-19 06:30:00
33818,723.6090087890625,2024-12-19 06:45:00
33819,734.0494384765625,2024-12-19 07:00:00
33820,720.7606201171875,2024-12-19 07:15:00
33821,709.5555419921875,2024-12-19 07:30:00
33822,709.6265869140625,2024-12-19 07:45:00
33823,1189.3397216796875,2024-12-19 08:00:00
33824,6589.970703125,2024-12-19 08:15:00
33825,10261.8583984375,2024-12-19 08:30:00
33826,10373.646484375,2024-12-19 08:45:00
33827,10134.919921875,2024-12-19 09:00:00
33828,9685.3486328125,2024-12-19 09:15:00
33829,9572.1044921875,2024-12-19 09:30:00
33830,9567.494140625,2024-12-19 09:45:00
33831,9633.9072265625,2024-12-19 10:00:00
33832,9694.755859375,2024-12-19 10:15:00
33833,9716.580078125,2024-12-19 10:30:00
33834,9689.3720703125,2024-12-19 10:45:00
33835,9115.7529296875,2024-12-19 11:00:00
